Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
28-MAR-2014|AALI|EQUITY|1574745000|26000|23043200|9712807|8456300|49700|19868188|50546621|2395006|595700|3945004|118612526|3816440|35425398|31695577|24048568|1733100|50748056|8189162|69244|45235441|200960986
28-MAR-2014|ABBA|EQUITY|2755125000|80|225547908|1203236293|4224458|0|419878237|0|2550243|0|0|1855437139|0|0|0|282887200|201000|0|0|0|0|283088200
28-MAR-2014|ABDA|EQUITY|620806680|5300|43822|113535553|0|98|2880244|0|514058|150|0|116973925|0|189943172|0|141652419|400|0|15000|0|168265654|499876645
28-MAR-2014|ABMM|EQUITY|2753165000|3350|100000|10418900|1694000|0|44141200|33129100|386000|5013500|0|94882700|0|5615500|0|77768500|792000|107848800|4500|0|318784000|510813300
28-MAR-2014|ACES|EQUITY|17150000000|750|182357800|238562117|100785400|0|780758246|501097800|4764424|12774100|1825800|1822925687|16765500|558661705|213735113|654270506|95600300|2334387057|42492728|23332300|1102829104|5042074313
28-MAR-2014|ACST|EQUITY|500000000|2320|992900|20288600|6324100|0|31530800|84432100|260000|1080000|0|144908500|0|500000|0|7768000|1701500|0|22000|0|100000|10091500
28-MAR-2014|ADES|EQUITY|589896800|2070|80500|732900|6345500|778|34421249|940000|712968|25000|0|43258895|0|405000|0|733464|543035013|0|250000|0|1191428|545614905
28-MAR-2014|ADFO|EQUITY|745543638|0|10000|116556620|0|5000|58593500|0|1056500|0|0|176221620|0|147319420|0|0|144146570|0|0|0|243009528|534475518
28-MAR-2014|ADHI|EQUITY|1801320000|2995|27509300|15922622|60620400|0|238865800|267407719|1755196|17406600|1632400|631120037|1290000|11167100|15371337|48654514|1305600|58563590|23258922|0|91898900|251509963
28-MAR-2014|ADMF|EQUITY|1000000000|9500|4346800|61500|1000|950000000|9060000|749700|537000|0|0|964756000|0|23587500|0|9289500|210500|240700|191900|0|1673900|35194000
28-MAR-2014|ADMG|EQUITY|3889179559|209|9155000|994200000|4013000|0|399426587|3440583|450013|0|0|1410685183|0|10976000|6873500|29660000|10106100|25586000|8570000|901000|11130500|103803100
28-MAR-2014|ADRO|EQUITY|31985962000|980|1033520500|16106301959|845733230|0|6215547457|784782973|56538055|16683300|4071500|25063178974|123864471|1145736734|548098782|1016303135|154112198|1253906310|726489762|20169800|1933401834|6922083026
