Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
30-MAR-2012|AALI|EQUITY|1574745000|23350|28705000|15182179|9668600|25000|33174274|18168670|1269297|355500|3880004|110428524|7732649|35905806|20998113|22464365|1045000|82125639|8796689|296444|29680283|209044988
30-MAR-2012|ABBA|EQUITY|2755125000|130|19270000|609143071|4224458|0|379543937|0|67475243|0|0|1079656709|0|0|0|0|242500|0|0|0|284480000|284722500
30-MAR-2012|ABDA|EQUITY|620806680|800|43822|124439728|0|98|16174387|0|509908|150|0|141168093|0|66585676|0|103700800|73525|0|0|0|305311244|475671245
30-MAR-2012|ABMM|EQUITY|2753165000|3925|1300000|29117500|6796500|0|79697000|49778500|10012500|5265500|0|181967500|0|24494000|0|105240000|2362500|2220500|6500|0|289405000|423728500
30-MAR-2012|ACES|EQUITY|1715000000|4450|30804500|6280222|6312000|0|65685594|34683000|1802|0|0|143767118|880000|88282019|46749755|73356174|28450500|200003656|3403000|50000|101557778|542732882
30-MAR-2012|ADES|EQUITY|589896800|1060|20500|3606491|1935000|778|28073186|0|1255|0|0|33637210|0|205000|0|11296549|542543613|0|0|0|1191428|555236590
30-MAR-2012|ADFO|EQUITY|745543638|0|10000|117860120|0|5000|58255000|0|481500|0|0|176611620|0|147319420|0|0|144146570|0|0|0|243009528|534475518
30-MAR-2012|ADHI|EQUITY|1801320000|800|13162500|112280735|100462500|0|226871500|117724000|3712765|9825000|0|584039000|0|12468000|16487500|28101000|33897500|71572000|3320000|5685500|126192500|297724000
30-MAR-2012|ADMF|EQUITY|1000000000|12300|6576500|73100|35500|950000000|7646500|884000|75900|0|0|965291500|0|24386500|0|6180500|713000|1311000|200500|0|1867000|34658500
30-MAR-2012|ADMG|EQUITY|3889179559|550|1995000|1287604417|1792500|0|373901187|31626083|947013|0|0|1697866200|3255500|1304500|9107000|18017500|6736500|37253000|8359500|901000|14101000|99035500
30-MAR-2012|ADRO|EQUITY|31985962000|1930|967944000|15703253322|239494500|0|6060156620|447556734|53071931|11466048|112500|23483055655|106187027|2463136912|644519633|1430117734|217600698|1558307995|733423358|11878000|1337034988|8502206345
30-MAR-2012|AGRO|EQUITY|3618095578|158|0|2887569116|484349379|0|197857906|0|0|125000|0|3569901401|0|0|0|251000|203000|0|100000|0|843000|1397000
30-MAR-2012|AHAP|EQUITY|500000000|215|306792512|26957041|0|0|64905855|0|105301|0|0|398760709|0|0|0|0|96149251|0|645841|0|103341|96898433
30-MAR-2012|AIMS|EQUITY|110000000|255|0|57656500|0|0|37258000|0|9000|0|0|94923500|0|0|0|0|1500|0|0|0|15000000|15001500
30-MAR-2012|AISA|EQUITY|2926000000|510|52524500|1168805500|7984000|0|680642366|86099000|715944|42000|0|1996813310|0|72902000|2565000|207931990|56674000|68248165|9468139|24445500|486320896|928555690
30-MAR-2012|AKKU|EQUITY|230000000|210|0|0|0|0|9271500|0|73500|0|0|9345000|0|0|0|23366000|195134000|0|2000000|0|155000|220655000
30-MAR-2012|AKPI|EQUITY|680000000|1000|0|96913329|0|0|10793421|17500|1387|0|0|107725637|0|0|34|100813731|837|0|18000|0|96593340|197425942
