Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
22-JUN-2017|AALI|EQUITY|1924688333|14700|63688496|14626741|55776653|49700|45997852|41249260|937866|1626086|4839227|228791881|2603354|6902280|22303808|17514117|17892440|56209750|15536779|0|23035084|161997612
22-JUN-2017|ABBA|EQUITY|2755125000|50|82199700|1382757379|0|0|376769851|10533200|444387329|0|0|2296647459|0|0|0|282886300|201100|0|39700|0|0|283127100
22-JUN-2017|ABDA|EQUITY|620806680|6800|43822|47643245|0|98|20590212|0|237562|881084|0|69396023|0|405466960|0|85267032|400|56402771|2600|0|3228478|550368241
22-JUN-2017|ABMM|EQUITY|2753165000|2350|3925500|7711500|1600|0|39340458|7095700|4068942|400000|0|62543700|0|25018700|0|60247300|651500|296346000|4500|0|160884300|543152300
22-JUN-2017|ACES|EQUITY|17150000000|1060|187532527|170113200|32683495|0|143414071|280422278|978|1876400|600400|816643349|22659000|290937581|172317800|884809023|767600|3057734156|176201172|444596|1442485723|6048356651
22-JUN-2017|ACST|EQUITY|700000000|3050|1488400|481972300|6271820|0|18792536|43504400|424|1593200|0|553623080|0|24580020|10666900|21039460|10477320|31353480|5357700|7838400|35063640|146376920
22-JUN-2017|ADES|EQUITY|589896800|1080|108000|1034600|445000|350|31193349|29600|411|25000|0|32836310|0|540310713|0|13288721|584900|412300|250000|0|1191428|556038062
22-JUN-2017|ADFO|EQUITY|745543638|0|10000|116529120|0|0|58617000|0|1089000|0|0|176245120|0|147319420|0|46500|144076570|0|0|0|243009528|534452018
22-JUN-2017|ADHI|EQUITY|3560849376|2150|316001919|24064488|100489035|0|435665253|305303284|9875872|15894502|1103300|1208397653|1477532|69564017|45316060|57528627|3688393|171951199|64739670|0|122129601|536395099
22-JUN-2017|ADMF|EQUITY|1000000000|6800|4366800|445000|0|920700000|23170700|24179700|71500|0|0|972933700|0|0|0|14219500|491600|8203300|143700|0|3958200|27016300
22-JUN-2017|ADMG|EQUITY|3889179559|218|1030000|994525300|3700500|0|413046187|3440583|450013|0|0|1416192583|0|5000000|54708882|20812018|1511000|7513500|8230600|214300|311900|98302200
22-JUN-2017|ADRO|EQUITY|31985962000|1580|1232035000|15319995143|698784300|0|5831559068|702743182|12548196|19686400|805000|23818156289|133725212|1697616857|1063456643|975777658|101819585|1764909017|577827032|13037500|1839636207|8167805711
22-JUN-2017|AGII|EQUITY|3066660000|880|8731700|20944300|23409100|0|52868100|11774700|1500000|481300|0|119709200|1118100|210705800|0|124685082|150100|235172600|40318200|57497700|130636218|800283800
22-JUN-2017|AGRO|EQUITY|15341020098|730|314169400|13377175574|883268689|0|535372972|21265368|8308376|21001649|500000|15161062028|0|2520000|0|83|1054612|0|21012|0|4774072|8369779
22-JUN-2017|AGRS|EQUITY|5256176644|446|0|4306800|0|0|234547875|1567900|0|0|0|240422575|0|149795000|0|0|0|0|444061000|0|65723500|659579500
22-JUN-2017|AHAP|EQUITY|840000000|180|522040695|52901987|0|0|145841903|0|44082|0|20266522|741095189|0|0|0|60014549|33797722|0|751682|0|0|94563953
22-JUN-2017|AIMS|EQUITY|220000000|137|0|169964000|0|0|49840600|0|43000|0|0|219847600|0|0|0|0|2000|0|400|0|0|2400
22-JUN-2017|AISA|EQUITY|3218600000|1665|24952200|994658156|5252400|0|162795820|37851463|3588289|2294400|596300|1231989028|3611000|1138255985|36154076|69823945|5242700|411758179|51158723|552400|269425964|1985982972
22-JUN-2017|AKKU|EQUITY|6449463636|71|0|5796116100|0|0|356155636|0|72608500|0|0|6224880236|0|196089000|0|184000|2007500|0|2040000|0|24262900|224583400
22-JUN-2017|AKPI|EQUITY|680000000|900|0|96907827|0|2|7930012|17500|27455|0|0|104882796|0|0|34|28165829|503|0|43700|0|95813573|124023639
22-JUN-2017|AKRA|EQUITY|4000142270|6525|79904750|426889200|8995100|0|65435718|74695313|1480480|1123200|225300|658749061|4958125|77408107|97180388|114630265|2356200|689152357|92090636|466900|320824411|1399067389
22-JUN-2017|AKSI|EQUITY|720000000|125|0|578035500|0|0|3159000|0|0|0|0|581194500|0|0|0|0|0|0|0|0|0|0
22-JUN-2017|ALDI|EQUITY|398260000|0|0|200500|0|0|170555500|0|2650500|0|0|173406500|0|0|0|100000|105000|0|43500|0|80000|328500
22-JUN-2017|ALDO|EQUITY|550000000|600|0|321230769|0|0|228769231|0|0|0|0|550000000|0|0|0|0|0|0|0|0|0|0
22-JUN-2017|ALKA|EQUITY|507665055|135|0|11021250|0|77500|24012655|0|46200|0|0|35157605|0|0|0|260000|2622223|0|33000|0|0|2915223
22-JUN-2017|ALMI|EQUITY|616000000|196|0|96725540|0|0|80984400|0|553000|0|0|178262940|0|0|0|170000|702000|0|357800|0|0|1229800
22-JUN-2017|ALTO|EQUITY|2191494355|320|0|1508021540|0|0|320985621|4800000|348752794|0|0|2182559955|0|7560000|0|0|45400|0|1077500|0|0|8682900
22-JUN-2017|AMAG|EQUITY|5001552516|438|0|48000|185066933|388000000|49587796|0|0|0|0|622702729|0|32326300|0|28964500|11283600|68437900|34641000|0|13653400|189306700
22-JUN-2017|AMFG|EQUITY|434000000|6050|23500|10300482|94500|0|9866200|1450200|76659|158800|0|21970341|1217100|18729500|337700|13990900|10896500|15930800|1139159|0|547500|62789159
22-JUN-2017|AMIN|EQUITY|1080000000|338|0|19192800|0|0|121856400|0|26333400|0|0|167382600|0|0|0|823000|69480000|0|454400|0|1860000|72617400
22-JUN-2017|AMRT|EQUITY|41524501700|570|194368500|22756426510|61286300|0|4200108835|87572900|1200432|0|0|27300963477|0|3021212289|278387969|1162548338|458000|2566304831|2056463396|340000|5137823400|14223538223
22-JUN-2017|ANJT|EQUITY|3354175000|1585|152470900|107650466|0|0|84208597|100|0|0|0|344330063|5692200|896600|0|0|580937|0|538200|0|2137000|9844937
22-JUN-2017|ANTM|EQUITY|24030764725|695|3155304959|224002144|718126939|0|2812147288|196643956|32940327|2842379|15615900|7157623892|5829818|83617719|72961247|209571547|15451216|438688150|275485463|2437500|88139753|1192182413
22-JUN-2017|APEX|EQUITY|2659850000|1780|0|1917565956|0|0|53504810|0|50564698|0|0|2021635464|0|265985000|0|90958975|23845467|0|369187|0|179342235|560500864
22-JUN-2017|APIC|EQUITY|11763038265|426|804974700|8824898532|4355000|0|205541620|1373541675|142965021|0|66|11356276614|0|1|0|406761400|250|0|0|0|0|406761651
22-JUN-2017|APII|EQUITY|1075760000|230|0|0|0|0|37351800|0|0|0|0|37351800|0|0|0|19025100|55167300|0|16808800|0|146221000|237222200
22-JUN-2017|APLI|EQUITY|1500000000|114|0|340442900|0|0|557391200|0|165000|0|0|897999100|0|0|0|0|230000|0|1669900|0|0|1899900
22-JUN-2017|APLN|EQUITY|20500900000|187|1334061300|6099127500|60354600|0|1534768067|44539800|3649836|700000|0|9077201103|0|82204482|56612200|323103038|21615800|379544526|154933993|9380400|96304458|1123698897
22-JUN-2017|APOL|EQUITY|8670479000|58|0|645379260|1400000|0|748677700|1955000|155300|512500|0|1398079760|0|294110500|0|269907000|7810500|0|13251500|0|95694500|680774000
22-JUN-2017|ARGO|EQUITY|335557450|825|45000|30912634|0|0|3669430|0|83000|0|0|34710064|0|280|0|100000|11250|0|99000|0|18220|228750
22-JUN-2017|ARII|EQUITY|3000000000|500|55042000|1112639500|8550000|0|501387300|67442500|0|2500000|0|1747561300|0|0|0|577082800|5742500|0|1511000|0|180741400|765077700
22-JUN-2017|ARMY|EQUITY|8187500000|478|166666600|147064500|0|0|1152102300|166666600|0|0|0|1632500000|0|0|0|0|5000000|0|0|0|0|5000000
22-JUN-2017|ARNA|EQUITY|7341430976|480|35452409|1034557920|8776969|0|3266674161|228958258|337187|0|0|4574756904|10642374|497594985|168131200|424009984|60783828|843381842|33395895|0|728733964|2766674072
22-JUN-2017|ARTA|EQUITY|446674175|324|0|13157700|0|0|423609325|0|0|0|0|436767025|0|2400000|0|250|550500|0|6956400|0|0|9907150
22-JUN-2017|ARTI|EQUITY|7840000000|50|195503974|2796504185|739500000|0|3449165501|569389200|27447340|0|0|7777510200|0|110600|0|10000000|22805200|0|7530000|0|20669000|61114800
22-JUN-2017|ARTO|EQUITY|1206250000|272|0|0|0|0|238336600|0|2902500|0|0|241239100|0|900|0|0|10000|0|0|0|0|10900
22-JUN-2017|ASBI|EQUITY|348386472|372|21492|307430672|922|1106|23651554|0|52560|0|0|331158306|0|0|0|1480000|530270|0|3182024|0|17100|5209394
22-JUN-2017|ASDM|EQUITY|192000000|1095|0|31254100|0|11200|17690260|2000000|0|0|0|50955560|0|0|0|1600000|605600|0|67000|0|0|2272600
22-JUN-2017|ASGR|EQUITY|1348780500|1710|503900|213600|1494100|178000|46924828|6328500|128343|500|0|55771771|0|24905500|26984400|73192815|636700|41842207|6628000|3453500|63571667|241214789
22-JUN-2017|ASIA|EQUITY|2275009490|0|250000|16724108|0|0|1029604302|0|2824937|0|22006500|1071409847|0|334|0|1720002|7138673|0|24374673|0|1153401913|1186635595
22-JUN-2017|ASII|EQUITY|40483553140|8925|942230391|199261188|554792770|535650|222202091|882230905|5554386|31161400|23498330|2861467111|257017039|661795577|2074766434|1680123674|177700690|5970849258|598168908|20230915|3951729154|15392381649
22-JUN-2017|ASJT|EQUITY|600000000|1130|0|10000|467113200|0|76569400|46718200|4110000|0|5103600|599624400|0|0|0|0|0|0|375600|0|0|375600
22-JUN-2017|ASMI|EQUITY|8958380460|630|0|4787871100|0|0|3956733960|106377300|0|0|0|8850982360|0|339200|0|80677500|23222600|973900|944500|0|1240400|107398100
22-JUN-2017|ASRI|EQUITY|19649411888|318|78555800|8025243554|122368100|0|2307545797|400776500|197732165|25379300|150000|11157751216|7927400|138096942|220909120|507482592|36380300|679093856|385429973|0|3533890489|5509210672
22-JUN-2017|ASRM|EQUITY|214559422|2450|10728|848655|1027742|0|6922505|0|6048|96|0|8815774|0|8400|0|90|12800|0|233064|0|1453518|1707872
22-JUN-2017|ASSA|EQUITY|3397500000|228|53464200|1672094400|31897300|0|1068105400|9306400|4920400|6042700|0|2845830800|0|13888000|0|211463688|2193600|45980800|8806000|0|269337112|551669200
22-JUN-2017|ASTR|EQUITY|50400000|0|0|8900|0|606500|186900|0|73800|0|40000|916100|0|0|0|0|11000|0|2000|0|200000|213000
22-JUN-2017|ATIC|EQUITY|1875010000|710|0|959624182|0|0|390244618|0|0|0|0|1349868800|0|525000000|0|0|141200|0|0|0|0|525141200
22-JUN-2017|ATPK|EQUITY|5760245414|194|334100|20100|18900|0|213977994|3675000|0|0|0|218026094|0|3651000|3400000|46222000|1161500|0|516047807|0|100059129|670541436
22-JUN-2017|AUTO|EQUITY|4819733000|2590|583575|64684287|139075|0|40624518|89021150|465|375000|54075|195482145|0|314530449|97400|186623401|516325|206913700|7420711|0|51097812|767199798
22-JUN-2017|BABP|EQUITY|20581465572|59|363616724|7951578593|64198700|0|1459765992|233692676|1063600|0|0|10073916285|0|5966942176|0|2756805680|9363900|0|2967883|0|1565655000|10301734639
22-JUN-2017|BACA|EQUITY|7038936243|199|109000000|3841957363|0|12686999|994740850|1507641046|350166535|0|0|6816192793|0|0|0|0|2000|0|50090|0|222691360|222743450
22-JUN-2017|BAJA|EQUITY|1800000000|218|0|88033100|552700|0|310246800|0|77500|0|0|398910100|0|0|0|0|1089900|0|0|0|0|1089900
22-JUN-2017|BALI|EQUITY|3634277700|1390|86037038|2563276162|0|0|464946100|0|119645800|0|0|3233905100|0|0|0|65322600|21500|31625000|258500|0|303095000|400322600
