Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
29-FEB-2012|AALI|EQUITY|1574745000|22300|31117000|15900641|9280100|25000|31356469|16580525|1634950|294500|3880004|110069189|6523649|35776061|20322613|21507045|958500|86245139|8707604|296444|29067268|209404323
29-FEB-2012|ABBA|EQUITY|2755125000|135|19270000|609185071|4224458|0|379481937|0|67475243|0|0|1079636709|0|0|0|0|262500|0|0|0|284480000|284742500
29-FEB-2012|ABDA|EQUITY|620806680|780|43822|124439728|0|98|17983775|0|707520|150|0|143175093|0|50968114|0|119318362|73525|0|0|0|303304244|473664245
29-FEB-2012|ABMM|EQUITY|2753165000|3600|1450000|28860500|7269500|0|71017500|47515000|14717300|5743000|0|176572800|0|28629500|0|104614000|2415500|3163000|6500|0|290294700|429123200
29-FEB-2012|ACES|EQUITY|1715000000|4325|32596000|6280126|6321000|0|66133094|34316500|1802|0|0|145648522|880000|88280519|46670255|68428770|28983500|196674656|393000|50000|110490778|540851478
29-FEB-2012|ADES|EQUITY|589896800|1060|20500|3590491|1935000|778|28082186|0|1255|0|0|33630210|0|205000|0|11296549|542550613|0|0|0|1191428|555243590
29-FEB-2012|ADFO|EQUITY|745543638|0|10000|117860120|0|5000|58255000|0|481500|0|0|176611620|0|147319420|0|0|144146570|0|0|0|243009528|534475518
29-FEB-2012|ADHI|EQUITY|1801320000|710|16595500|110773235|100715000|0|235148500|108638500|3591265|10556500|0|586018500|0|12034000|15392500|27197000|35609500|70103500|4192000|5685500|125530500|295744500
29-FEB-2012|ADMF|EQUITY|1000000000|12400|6576500|73100|35500|950000000|7645000|892500|75900|0|0|965298500|0|24386500|0|6170000|716500|1311000|200500|0|1867000|34651500
29-FEB-2012|ADMG|EQUITY|3889179559|520|1995000|1288404417|1517500|0|380751687|26626083|621013|0|0|1699915700|3255500|1304500|8175000|16583000|6896500|37560000|8389500|901000|13921000|96986000
29-FEB-2012|ADRO|EQUITY|31985962000|1920|879170500|15690726854|234030000|0|5995316070|493554571|54615256|11566048|112500|23359091799|106842027|2535625324|623522133|1480098458|215628698|1618602702|740096358|11878000|1293876501|8626170201
29-FEB-2012|AGRO|EQUITY|3618095578|159|2150000|2887519116|483899379|0|196207906|0|0|125000|0|3569901401|0|0|0|251000|203000|0|100000|0|843000|1397000
29-FEB-2012|AHAP|EQUITY|500000000|190|306792512|26957041|0|0|64919855|0|91301|0|0|398760709|0|0|0|0|96149251|0|645841|0|103341|96898433
29-FEB-2012|AIMS|EQUITY|110000000|255|0|57656500|0|0|37258000|0|9000|0|0|94923500|0|0|0|0|1500|0|0|0|15000000|15001500
29-FEB-2012|AISA|EQUITY|2926000000|470|45755500|1236363000|8084000|0|635931866|152910000|3893944|42000|0|2082980310|0|65976500|2010500|185083990|39633500|49585165|9368139|24445500|466285396|842388690
29-FEB-2012|AKKU|EQUITY|230000000|180|0|0|0|0|9271500|0|73500|0|0|9345000|0|0|0|23366000|195134000|0|2000000|0|155000|220655000
