Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
31-OCT-2014|AALI|EQUITY|1574745000|23500|25234400|10461207|42119000|49700|33755081|38545248|1671989|856900|3901904|156595429|3007544|24050025|29989830|22277907|1213246|34430381|11937442|67100|36004608|162978083
31-OCT-2014|ABBA|EQUITY|2755125000|71|225547908|1612485465|668458|0|423394585|0|34550243|0|0|2296646659|0|0|0|282887200|201000|0|39700|0|0|283127900
31-OCT-2014|ABDA|EQUITY|620806680|5875|43822|114263053|0|98|2190394|40000|257608|150|0|116795125|0|189943172|0|183046569|400|0|25100|0|127040204|500055445
31-OCT-2014|ABMM|EQUITY|2753165000|2800|200000|12737900|1461000|0|39536700|29556300|340500|4026500|0|87858900|0|5467000|0|77178500|981500|116072700|53400|0|318084000|517837100
31-OCT-2014|ACES|EQUITY|17150000000|810|194975700|587852167|71797700|0|261320446|399358300|2217620|17956500|1619300|1537097733|50043900|554693913|178323500|710689746|81733600|2459918942|53030706|75770900|1163697060|5327902267
31-OCT-2014|ACST|EQUITY|500000000|3250|1224000|21545800|7654400|0|32660800|67752600|120000|1710700|0|132668300|0|608000|0|9141200|1413200|244700|1824200|0|9100400|22331700
31-OCT-2014|ADES|EQUITY|589896800|1375|80500|567900|6524500|778|34640949|767900|712968|25000|0|43320495|0|405000|0|733464|542966513|0|256900|0|1191428|545553305
31-OCT-2014|ADFO|EQUITY|745543638|0|10000|116529120|0|5000|58593500|0|1084000|0|0|176221620|0|147319420|0|0|144146570|0|0|0|243009528|534475518
31-OCT-2014|ADHI|EQUITY|1801320000|2755|52931600|11993094|89293900|0|286766924|164415024|6927713|7347200|0|619675455|11896100|14538850|27849487|61053713|1595900|66909844|22786914|2352000|53971737|262954545
31-OCT-2014|ADMF|EQUITY|1000000000|11125|4366800|113100|0|950000000|10687600|618700|6000|0|0|965792200|0|430000|0|31330400|154500|255700|281000|0|1706200|34157800
31-OCT-2014|ADMG|EQUITY|3889179559|177|9030000|994200000|3828600|0|395181387|3440583|300013|0|0|1405980583|0|10016700|3393700|23979000|4584300|3537500|4876500|882800|57237700|108508200
31-OCT-2014|ADRO|EQUITY|31985962000|1135|891813200|16068250061|799571930|0|5935353445|642053775|41980231|11922900|4352600|24395298142|133828610|1103438059|819900469|1044744563|146203585|1603664039|738873493|13034600|1986276440|7589963858
31-OCT-2014|AGRO|EQUITY|7450781177|104|0|6096763488|982430380|0|269657878|1949000|0|10125000|0|7360925746|0|0|0|551000|198500|0|85900|0|1667500|2502900
31-OCT-2014|AHAP|EQUITY|500000000|222|306792512|31879845|0|0|60894462|0|93070|0|0|399659889|0|0|0|0|95241871|0|757382|0|0|95999253
31-OCT-2014|AIMS|EQUITY|110000000|381|0|92982000|0|0|16915600|0|21500|0|0|109919100|0|0|0|0|3700|0|2200|0|0|5900
31-OCT-2014|AISA|EQUITY|3218600000|2190|24766100|790508611|15375400|0|147597627|36475900|8874353|2164800|2484300|1028247091|9537300|1084945838|10230101|415827755|22501400|304815005|65271937|58800|276536273|2189724409
31-OCT-2014|AKKU|EQUITY|230000000|305|0|0|0|0|32453500|0|73500|0|0|32527000|0|195289000|0|184000|0|0|2000000|0|0|197473000
31-OCT-2014|AKPI|EQUITY|680000000|895|0|96908160|0|2|10529955|17500|30822|0|0|107486439|0|0|34|101197962|14004|0|25134|0|96468506|197705640
31-OCT-2014|AKRA|EQUITY|3913637674|4925|66648700|396943671|13962950|0|72231211|81955363|93509|714500|30000|632579904|563000|169360153|88894700|91158278|184120300|528971597|51152184|2572400|221935338|1338727950
31-OCT-2014|AKSI|EQUITY|720000000|125|0|578150500|0|0|3105500|0|0|0|0|581256000|0|138744000|0|0|0|0|0|0|0|138744000
31-OCT-2014|ALDI|EQUITY|398260000|0|0|150500|0|100000|170395500|0|2860500|0|0|173506500|0|0|0|0|105000|0|43500|0|80000|228500
31-OCT-2014|ALDO|EQUITY|550000000|700|0|321320769|0|0|206002231|0|0|0|0|527323000|0|22633600|0|0|0|0|6400|0|37000|22677000
31-OCT-2014|ALKA|EQUITY|101533011|600|0|2204250|0|15500|1485370|0|11840|0|0|3716960|0|0|0|52000|105000|0|6600|0|2082800|2246400
31-OCT-2014|ALMI|EQUITY|616000000|290|0|79913740|0|0|83125100|0|1553000|0|0|164591840|0|70000|0|0|747000|0|337900|0|53000|1207900
31-OCT-2014|ALTO|EQUITY|2186527777|349|0|1797956201|0|0|340159443|1000000|36364000|2083333|0|2177562977|0|7560000|0|0|102800|0|1050500|0|0|8713300
31-OCT-2014|AMAG|EQUITY|3322733109|224|623251256|145596470|464461165|388000000|527890123|9026366|1099|0|0|2158226479|0|27638232|0|510681198|732600|121823600|33005700|0|90625300|784506630
31-OCT-2014|AMFG|EQUITY|434000000|6700|1516400|10271865|94500|0|9475400|15047600|114376|204800|0|36724941|0|2572500|353600|4899800|49500|8163200|888459|23200|13443300|30393559
31-OCT-2014|AMRT|EQUITY|37749547000|525|207616100|23133952300|158258700|0|110279344|540875139|1242|8571700|0|24159554525|0|1844910080|9403100|3735988840|23000|396236409|1853577196|38152200|5711701650|13589992475
31-OCT-2014|ANJT|EQUITY|3333350000|1130|150901300|27814900|4924000|0|5145800|57375700|74500|0|0|246236200|5692200|24877786|0|7603100|76900|14135200|489400|0|34239214|87113800
31-OCT-2014|ANTM|EQUITY|9538459750|970|619014950|67934027|340185100|250|1299106663|104239057|16971001|14408675|5163000|2467022723|18402600|41877582|67910226|184366218|11977650|243357867|125251549|314400|115083810|808541902
31-OCT-2014|APEX|EQUITY|2659850000|3615|0|2046262347|0|0|19928300|0|3634380|0|0|2069825027|0|140030044|0|126801678|21664101|0|369287|0|223446191|512311301
31-OCT-2014|APIC|EQUITY|2940498750|545|0|2583567533|17063700|0|258969067|78623675|11825|0|0|2938235800|0|0|0|1376500|579250|0|307200|0|0|2262950
31-OCT-2014|APII|EQUITY|1075000000|420|0|8250000|0|0|2775200|0|0|0|0|11025200|0|0|0|15618900|77126100|0|16808800|0|154421000|263974800
31-OCT-2014|APLI|EQUITY|1500000000|85|0|286782500|0|0|610967600|0|166500|0|0|897916600|0|0|0|0|70000|0|1912400|0|0|1982400
31-OCT-2014|APLN|EQUITY|20500900000|353|1300780100|3311910190|287198900|0|939054982|720459100|64258725|19023300|8000000|6650685297|7587400|132502200|555398155|466099276|18503300|871419085|52973093|27399300|378332894|2510214703
31-OCT-2014|APOL|EQUITY|8670479000|50|0|916239419|1450000|0|448905000|1955000|2500|762500|0|1369314419|0|1220500|0|633937000|7399000|0|33338341|0|33644500|709539341
31-OCT-2014|ARGO|EQUITY|335557450|1150|45000|30413534|0|0|1436600|0|83180|0|0|31978314|0|2228280|0|100000|11250|0|591500|0|18220|2949250
31-OCT-2014|ARII|EQUITY|3000000000|376|8948500|1237359800|150000|0|441575100|4880700|0|0|0|1692914100|0|700000|0|576070000|16637600|0|1707800|0|84945500|680060900
31-OCT-2014|ARNA|EQUITY|7341430976|915|1166600|1214895439|3084900|0|121033674|171534400|37251|1372500|0|1513124764|20315042|482308922|114881400|1671277805|133721656|1273072941|32314607|0|2100413839|5828306212
31-OCT-2014|ARTA|EQUITY|446674175|235|0|65065200|0|0|26299325|0|0|0|0|91364525|0|2400000|0|345339250|613000|0|6957400|0|0|355309650
31-OCT-2014|ARTI|EQUITY|1568000000|114|419974|8411026|2500000|0|194741048|0|27901250|29837690|0|263810988|0|0|0|11215500|53000|0|18200|0|0|11286700
31-OCT-2014|ASBI|EQUITY|174193236|1090|135746|155343736|461|553|9963281|0|26730|0|0|165470507|0|0|0|740000|255485|0|1661741|0|17000|2674226
31-OCT-2014|ASDM|EQUITY|192000000|990|0|21879300|0|11200|26744860|0|2000300|0|0|50635660|0|0|0|1768400|605600|0|218500|0|0|2592500
31-OCT-2014|ASGR|EQUITY|1348780500|2220|2391900|529182|1831800|178000|64033238|44006300|128850|2494000|0|115593270|0|11403800|18803200|31134640|514000|68070100|2995100|3453500|44979700|181354040
31-OCT-2014|ASIA|EQUITY|2275009490|50|250000|16557438|0|0|1029685133|0|2610776|0|22006500|1071109847|0|334|0|1720002|7438673|0|24374670|0|1153401916|1186935595
31-OCT-2014|ASII|EQUITY|40483553140|6775|634128243|139626909|721054740|565650|376618931|871049485|12507972|22227000|23276730|2801055660|175521110|1322710804|1729859725|1684600396|125366935|7059550421|558590235|5661510|2789514964|15451376100
31-OCT-2014|ASJT|EQUITY|300000000|600|0|0|294302500|0|1529500|0|0|0|4168000|300000000|0|0|0|0|0|0|0|0|0|0
31-OCT-2014|ASMI|EQUITY|1403853200|482|0|656350900|0|0|322431000|37819700|228316400|0|0|1244918000|0|0|0|158850000|50000|0|35200|0|0|158935200
