release,date,author,status,maturity,version,first,distribution,abstract
File-Which-1.25_01,2021-04-25T13:36:20,PLICEASE,backpan,developer,1.25_01,,File-Which,"Perl implementation of the which utility as an API"
Emailesque-1.27,2021-04-25T11:55:37,FANY,latest,released,1.27,,Emailesque,"Lightweight To-The-Point Email"
HTML-Widgets-NavMenu-1.0900,2021-04-25T10:39:15,SHLOMIF,latest,released,1.0900,,HTML-Widgets-NavMenu,"A Perl Module for Generating HTML Navigation Menus"
Term-TablePrint-0.132,2021-04-25T08:19:03,KUERBIS,backpan,released,0.132,,Term-TablePrint,"Print a table to the terminal and browse it interactively."
Term-Form-0.532,2021-04-25T08:17:36,KUERBIS,backpan,released,0.532,,Term-Form,"Read lines from STDIN."
App-vidir-0.052,2021-04-25T07:59:38,WOLDRICH,latest,released,0.052,,App-vidir,"file manager USING vim itself"
Term-Choose-Util-0.123,2021-04-25T07:55:33,KUERBIS,backpan,released,0.123,,Term-Choose-Util,"TUI-related functions for selecting directories, files, numbers and subsets of lists."
Term-Choose-1.731,2021-04-25T07:53:24,KUERBIS,backpan,released,1.731,,Term-Choose,"Choose items from a list interactively."
Win32-Symlinks-0.08,2021-04-25T06:34:55,ZARABOZO,backpan,released,0.08,,Win32-Symlinks,"A maintained, working implementation of Perl symlink built in features for Windows."
Win32-Symlinks-0.06,2021-04-25T05:00:00,ZARABOZO,backpan,released,0.06,,Win32-Symlinks,"A maintained, working implementation of Perl symlink built in features for Windows."
Tree-Trek-20210424,2021-04-25T04:24:22,PRBRENAN,cpan,released,20210424,1,Tree-Trek,"Trek through a tree one character at a time."
File-SortedSeek-PERLANCAR-0.015.1,2021-04-25T02:53:14,PERLANCAR,latest,released,0.015.1,,File-SortedSeek-PERLANCAR,"A fork of File::SortedSeek with some more options"
Plack-Middleware-RequestId-0.07,2021-04-25T02:50:14,BAYASHI,latest,released,0.07,,Plack-Middleware-RequestId,"generate the request id"
WordListRole-BinarySearch-0.005,2021-04-25T02:48:47,PERLANCAR,backpan,released,0.005,,WordListRole-BinarySearch,"Provide word_exists() that uses binary search"
File-SortedSeek-PERLANCAR-0.015.0,2021-04-25T02:32:01,PERLANCAR,backpan,released,0.015.0,1,File-SortedSeek-PERLANCAR,"A fork of File::SortedSeek with some more options"
Git-Hooks-3.1.0,2021-04-25T01:25:31,GNUSTAVO,cpan,released,3.1.0,,Git-Hooks,"Framework for implementing Git (and Gerrit) hooks"
ArrayDataRoles-Standard-0.004,2021-04-25T01:07:01,PERLANCAR,backpan,released,0.004,,ArrayDataRoles-Standard,"Standard set of roles for ArrayData"
Win32-Symlinks-0.04,2021-04-25T00:47:47,ZARABOZO,backpan,released,0.04,,Win32-Symlinks,"A maintained, working implementation of Perl symlink built in features for Windows."
App-SQLiteUtils-0.001,2021-04-25T00:05:48,PERLANCAR,backpan,released,0.001,1,App-SQLiteUtils,"Utilities related to SQLite"
Win32-Symlinks-0.03,2021-04-24T20:52:02,ZARABOZO,backpan,released,0.03,1,Win32-Symlinks,"A maintained, working implementation of Perl symlink built in features for Windows."
NewFangle-0.05,2021-04-24T19:09:49,PLICEASE,backpan,released,0.05,,NewFangle,"Unofficial Perl NewRelic SDK"
XML-Grammar-Fiction-0.22.4,2021-04-24T17:36:33,SHLOMIF,cpan,released,0.22.4,,XML-Grammar-Fiction,"CPAN distribution implementing an XML grammar and a lightweight markup language for stories, novels and other fiction."
D64-Disk-Layout-0.03,2021-04-24T16:23:07,PAWELKROL,latest,released,0.03,,D64-Disk-Layout,"Handling entire Commodore (D64/D71/D81) disk image data in pure Perl"
Alien-libnewrelic-0.07,2021-04-24T15:22:15,PLICEASE,latest,released,0.07,,Alien-libnewrelic,"Alien to download and install libnewrelic"
XML-Grammar-Fiction-0.22.3,2021-04-24T14:06:52,SHLOMIF,cpan,released,0.22.3,,XML-Grammar-Fiction,"CPAN distribution implementing an XML grammar and a lightweight markup language for stories, novels and other fiction."
App-instopt-0.019,2021-04-24T13:29:54,PERLANCAR,backpan,released,0.019,,App-instopt,"Download and install software"
UTF8-R2-0.18,2021-04-24T12:23:45,INA,cpan,released,0.18,,UTF8-R2,"makes UTF-8 scripting easy for enterprise use or LTS"
Net-Statsd-Lite-v0.5.2-TRIAL,2021-04-24T11:01:31,RRWO,backpan,developer,v0.5.2,,Net-Statsd-Lite,"A lightweight StatsD client that supports multimetric packets"
Myriad-0.002,2021-04-24T08:40:30,DERIV,cpan,released,0.002,,Myriad,"async microservice framework"
marc-moose-1.0.43,2021-04-24T08:08:06,FREDERICD,cpan,released,1.0.43,,marc-moose,"Moose based MARC records set of tools"
Crypt-OpenSSL-X509-1.906,2021-04-24T07:33:44,JONASBN,cpan,released,1.813,,Crypt-OpenSSL-X509,"Perl extension to OpenSSL's X509 API."
Acme-Brainbuz-markdown-0.002-TRIAL,2021-04-24T06:26:40,BRAINBUZ,backpan,developer,0.002,,Acme-Brainbuz-markdown,"Documentation Experiment deletion imminent."
Acme-Brainbuz-markdown-0.001-TRIAL,2021-04-24T05:17:05,BRAINBUZ,backpan,developer,0.001,1,Acme-Brainbuz-markdown,"turns baubles into trinkets"
PDL-Stats-0.78,2021-04-24T04:37:55,ETJ,cpan,released,0.78,,PDL-Stats,"a collection of statistics modules in Perl Data Language, with a quick-start guide for non-PDL people."
PDL-2.039,2021-04-24T04:18:49,ETJ,backpan,released,2.039,,PDL,"Perl Data Language"
App-Greple-ical-0.01,2021-04-24T03:21:45,UTASHIRO,latest,released,0.01,1,App-Greple-ical,"Module to support Apple OS X Calendar data"
App-Greple-8.4301,2021-04-24T02:39:03,UTASHIRO,cpan,released,8.4301,,App-Greple,"extensible grep with lexical expression and region handling"
App-BorderStyleUtils-0.012,2021-04-24T02:00:51,PERLANCAR,latest,released,0.012,,App-BorderStyleUtils,"CLI utilities related to border styles"
App-BorderStyleUtils-0.011,2021-04-24T01:55:28,PERLANCAR,backpan,released,0.011,,App-BorderStyleUtils,"CLI utilities related to border styles"
App-BorderStyleUtils-0.010,2021-04-24T01:55:17,PERLANCAR,backpan,released,0.010,,App-BorderStyleUtils,"CLI utilities related to border styles"
Firefox-Marionette-1.03,2021-04-24T01:08:45,DDICK,backpan,released,1.03,,Firefox-Marionette,"Automate the Firefox browser with the Marionette protocol"
Data-Format-Pretty-Console-0.390,2021-04-24T00:32:30,PERLANCAR,backpan,released,0.390,,Data-Format-Pretty-Console,"Pretty-print data structure for console output"
ArrayDataRoles-Standard-0.003,2021-04-24T00:32:19,PERLANCAR,backpan,released,0.003,,ArrayDataRoles-Standard,"Standard set of roles for ArrayData"
App-BorderStyleUtils-0.009,2021-04-24T00:05:28,PERLANCAR,backpan,released,0.009,,App-BorderStyleUtils,"CLI utilities related to border styles"
Crypt-OpenSSL-VerifyX509-0.14,2021-04-23T22:45:42,TIMLEGGE,cpan,released,0.14,,Crypt-OpenSSL-VerifyX509,"simple certificate verification"
Util-Medley-0.060,2021-04-23T21:59:58,GRAVATTJ,latest,released,0.060,,Util-Medley,"A collection of commonly used utilities."
FLAT-1.0.3,2021-04-23T21:42:54,ESTRABD,cpan,released,1.0.3,,FLAT,"Formal Language & Automata Toolkit"
Parser-MGC-0.19,2021-04-23T20:16:49,PEVANS,latest,released,0.19,,Parser-MGC,"build simple recursive-descent parsers"
RT-Extension-Announce-1.04,2021-04-23T19:49:53,BPS,latest,released,1.04,,RT-Extension-Announce,"RT-Extension-Announce Extension"
grpc-xs-0.35,2021-04-23T19:23:18,JOYREX,cpan,released,0.35,,grpc-xs,"binding to the grpc library."
Test2-Harness-UI-0.000059,2021-04-23T19:00:29,EXODIST,backpan,released,0.000059,,Test2-Harness-UI,"Web interface for viewing and inspecting yath test logs"
Test2-Harness-1.000048,2021-04-23T18:58:51,EXODIST,backpan,released,1.000048,,Test2-Harness,"A new and improved test harness with better Test2 integration."
Test2-Plugin-Cover-0.000022,2021-04-23T18:53:25,EXODIST,cpan,released,0.000022,,Test2-Plugin-Cover,"Fast and Minimal file coverage info."
mb-0.27,2021-04-23T18:28:53,INA,cpan,released,0.27,,mb,"run Perl script in MBCS encoding (not only CJK ;-)"
Fork-Utils-0.01,2021-04-23T17:01:34,CDN,backpan,released,0.01,1,Fork-Utils,"set of usefull methods to work with processes and signals"
List-AllUtils-0.19,2021-04-23T16:32:12,DROLSKY,latest,released,0.19,,List-AllUtils,"Combines List::Util, List::SomeUtils and List::UtilsBy in one bite-sized package"
Net-Z3950-FOLIO-1.10,2021-04-23T16:03:44,MIRK,cpan,released,1.10,,Net-Z3950-FOLIO,"Z39.50 server for FOLIO bibliographic data"
Music-RhythmSet-0.03,2021-04-23T15:12:52,JMATES,latest,released,0.03,,Music-RhythmSet,"sets of rhythms and various generation functions"
Protocol-DBus-0.17,2021-04-23T14:29:12,FELIPE,cpan,released,0.17,,Protocol-DBus,"D-Bus in pure Perl"
JavaScript-V8-0.10,2021-04-23T14:16:22,ETJ,latest,released,0.10,,JavaScript-V8,"Perl interface to the V8 JavaScript engine"
Neo4j-Driver-0.23,2021-04-23T14:14:55,AJNN,cpan,released,0.23,,Neo4j-Driver,"Neo4j community graph database driver for Bolt and HTTP"
App-Regather-0.81.02,2021-04-23T13:27:38,ZEUS,cpan,released,v0.81.02,,App-Regather,"regather - LDAP syncrepl consumer script to perform actions desired on syncrepl event"
Prima-1.61,2021-04-23T11:17:44,KARASIK,cpan,released,1.61,,Prima,"a perl graphic toolkit"
Date-Pcalc-6.2,2021-04-23T10:16:38,DLAMBLEY,cpan,released,6.2,,Date-Pcalc,"Calendar objects for different holiday schemes"
Archive-BagIt-0.073,2021-04-23T09:53:05,ART,cpan,released,0.073,,Archive-BagIt,"The main module to handle bags."
PICA-Data-1.17,2021-04-23T08:17:04,VOJ,cpan,released,1.17,,PICA-Data,"PICA record processing"
SPVM-0.0946,2021-04-23T06:28:41,KIMOTO,backpan,released,0.0946,,SPVM,"Static Perl Virtual Machine. Fast Calculation, Fast Array Operation, and Easy C/C++ Binding."
File-ReadBackwards-1.06,2021-04-23T03:04:03,PLICEASE,latest,released,1.06,,File-ReadBackwards,"Read a file backwards by lines."
CGI-Tiny-0.005,2021-04-23T01:11:40,DBOOK,backpan,released,0.005,,CGI-Tiny,"Common Gateway Interface, with no frills"
Pod-Weaver-Plugin-Acme-CPANModules-0.007,2021-04-23T00:05:27,PERLANCAR,backpan,released,0.007,,Pod-Weaver-Plugin-Acme-CPANModules,"Plugin to use when building Acme::CPANModules::* distribution"
WWW-LinkRot-0.02,2021-04-22T23:31:06,BKB,latest,released,0.02,,WWW-LinkRot,"check web page link rot"
Beekeeper-0.01,2021-04-22T22:09:57,JMICO,backpan,released,0.01,1,Beekeeper,"Framework for building applications with a microservices architecture"
Smartcat-App-0.0.10,2021-04-22T22:06:26,TARAS,cpan,released,0.0.10,,Smartcat-App,"Smartcat cli application"
StorageDisplay-1.0.7,2021-04-22T21:26:21,VDANJEAN,latest,released,1.0.7,,StorageDisplay,"Collect and display storages on linux machines"
App-perlimports-0.000002,2021-04-22T20:37:35,OALDERS,cpan,released,0.000002,,App-perlimports,"Make implicit imports explicit"
Crypt-OpenSSL-VerifyX509-0.13-TRIAL,2021-04-22T20:32:18,TIMLEGGE,backpan,developer,0.13,,Crypt-OpenSSL-VerifyX509,"simple certificate verification"
RT-Extension-ResetPassword-1.11,2021-04-22T20:20:35,BPS,cpan,released,1.11,,RT-Extension-ResetPassword,"add ""forgot your password?"" link to RT instance"
App-perlimports-0.000001,2021-04-22T20:14:05,OALDERS,cpan,released,0.000001,1,App-perlimports,"Make implicit imports explicit"
LCS-Similar-0.04,2021-04-22T19:58:39,WOLLMERS,latest,released,0.04,,LCS-Similar,"allow differences in the compared elements of Longest Common Subsequence (LCS) Algorithm"
Devel-OverloadInfo-0.006-TRIAL,2021-04-22T17:56:04,ILMARI,cpan,developer,0.006,,Devel-OverloadInfo,"introspect overloaded operators"
FunctionalPerl-0.72.53,2021-04-22T17:05:54,PFLANZE,cpan,released,v0.72.53,,FunctionalPerl,"FunctionalPerl - functional programming in Perl"
Getopt-EX-v1.23.0,2021-04-22T16:50:00,UTASHIRO,cpan,released,v1.23.0,,Getopt-EX,"Getopt Extender"
Beekeeper-0.01_04,2021-04-22T16:04:22,JMICO,backpan,developer,0.01_04,,Beekeeper,"Framework for building applications with a microservices architecture"
Catmandu-Store-MongoDB-0.0805,2021-04-22T15:37:18,NICS,cpan,released,0.0805,,Catmandu-Store-MongoDB,"A searchable store backed by MongoDB"
Net-Statsd-Lite-v0.5.1-TRIAL,2021-04-22T15:34:33,RRWO,backpan,developer,v0.5.1,,Net-Statsd-Lite,"A lightweight StatsD client that supports multimetric packets"
Data-Alias-1.22,2021-04-22T15:27:08,XMATH,backpan,released,1.21,,Data-Alias,"Comprehensive set of aliasing operations"
App-JESP-0.016,2021-04-22T15:26:56,JETEVE,latest,released,0.016,,App-JESP,"Just Enough SQL Patches"
Catmandu-Store-MongoDB-0.0804,2021-04-22T15:12:30,NICS,cpan,released,0.0804,,Catmandu-Store-MongoDB,"A searchable store backed by MongoDB"
CallBackery-0.36.2,2021-04-22T13:28:30,OETIKER,cpan,released,v0.36.2,,CallBackery,"CallBackery is a Mojolicious+Qoodoo Framework for building Web Applications"
Net-Async-Redis-3.012,2021-04-22T13:27:03,TEAM,cpan,released,3.012,,Net-Async-Redis,"Redis support for IO::Async"
App-SerializeUtils-0.164,2021-04-22T12:55:09,PERLANCAR,latest,released,0.164,,App-SerializeUtils,"Utilities for serialization tasks"
GitHub-Actions-0.0.5,2021-04-22T12:31:53,JMERELO,cpan,released,0.0.5,,GitHub-Actions,"Work in GitHub Actions using Perl"
MIME-Types-2.20,2021-04-22T10:51:49,MARKOV,cpan,released,2.20,,MIME-Types,"Definition of MIME types"
Firefox-Marionette-1.02,2021-04-22T10:06:30,DDICK,backpan,released,1.02,,Firefox-Marionette,"Automate the Firefox browser with the Marionette protocol"
Gherkin-18.1.1,2021-04-22T08:41:41,CUKEBOT,cpan,released,18.1.1,,Gherkin,"A parser and compiler for the Gherkin language"
App-cpangitify-0.18,2021-04-22T08:31:17,PLICEASE,latest,released,0.18,,App-cpangitify,"Convert cpan distribution from BackPAN to a git repository"
SVG-2.86,2021-04-22T07:23:47,MANWAR,latest,released,2.86,,SVG,"Perl extension for generating Scalable Vector Graphics (SVG) documents."
Vote-Count-1.20-TRIAL,2021-04-22T07:13:27,BRAINBUZ,backpan,developer,1.20,,Vote-Count,"toolkit for implementing voting methods."
SPVM-0.0945,2021-04-22T06:53:41,KIMOTO,backpan,released,0.0945,,SPVM,"Static Perl Virtual Machine. Fast Calculation, Fast Array Operation, and Easy C/C++ Binding."
Table-Trans-0.02,2021-04-22T06:24:23,BKB,latest,released,0.02,,Table-Trans,"A simple translation system for templating"
Crypt-OpenSSL-X509-1.905,2021-04-22T05:41:12,JONASBN,cpan,released,1.813,,Crypt-OpenSSL-X509,"Perl extension to OpenSSL's X509 API."
Protocol-DBus-0.17_11,2021-04-22T04:27:49,FELIPE,cpan,developer,0.17_11,,Protocol-DBus,"D-Bus in pure Perl"
EMDIS-ECS-0.43,2021-04-22T04:21:00,KVMUSER,latest,released,0.43,,EMDIS-ECS,"ECS - EMDIS Communication System"
Perl-MinimumVersion-1.40,2021-04-22T02:36:51,DBOOK,latest,released,1.40,,Perl-MinimumVersion,"Find a minimum required version of perl for Perl code"
App-instopt-0.018,2021-04-22T02:15:03,PERLANCAR,backpan,released,0.018,,App-instopt,"Download and install software"
Crypt-OpenSSL-VerifyX509-0.12-TRIAL,2021-04-22T01:55:54,TIMLEGGE,backpan,developer,0.12,,Crypt-OpenSSL-VerifyX509,"simple certificate verification"
CGI-Tiny-0.004,2021-04-22T01:29:07,DBOOK,backpan,released,0.004,,CGI-Tiny,"Common Gateway Interface, with no frills"
Function-Version-0.0002,2021-04-22T00:57:17,HOEKIT,latest,released,0.0002,,Function-Version,"Define and use different function versions"
Beekeeper-0.01_03,2021-04-22T00:25:31,JMICO,backpan,developer,0.01_03,,Beekeeper,"Framework for building applications with a microservices architecture"
App-ColorThemeUtils-0.010,2021-04-22T00:06:14,PERLANCAR,backpan,released,0.010,,App-ColorThemeUtils,"CLI utilities related to color themes"
Beekeeper-0.01_02,2021-04-21T23:47:05,JMICO,backpan,developer,0.01_02,,Beekeeper,"Framework for building applications with a microservices architecture"
Net-Statsd-Lite-v0.5.0-TRIAL,2021-04-21T23:32:59,RRWO,backpan,developer,v0.5.0,,Net-Statsd-Lite,"A lightweight StatsD client that supports multimetric packets"
Test2-Plugin-Cover-0.000021-TRIAL,2021-04-21T22:30:56,EXODIST,backpan,developer,0.000021,,Test2-Plugin-Cover,"Fast and Minimal file coverage info."
Beekeeper-0.01_01,2021-04-21T22:26:55,JMICO,backpan,developer,0.01_01,1,Beekeeper,"Framework for building applications with a microservices architecture"
Syntax-Keyword-Defer-0.05,2021-04-21T22:18:59,PEVANS,cpan,released,0.05,,Syntax-Keyword-Defer,"add defer block syntax to perl"
XS-Parse-Keyword-0.02,2021-04-21T22:14:54,PEVANS,backpan,released,0.02,,XS-Parse-Keyword,"XS functions to assist in parsing keyword syntax"
Crypto-API-0.03,2021-04-21T21:49:22,MICVU,cpan,released,0.03,,Crypto-API,"Crypto API"
RT-Extension-REST2-1.12,2021-04-21T21:30:03,BPS,cpan,released,1.12,,RT-Extension-REST2,"Adds a modern REST API to RT under /REST/2.0/"
FunctionalPerl-0.72.52,2021-04-21T21:15:32,PFLANZE,cpan,released,v0.72.52,,FunctionalPerl,"FunctionalPerl - functional programming in Perl"
Test2-Plugin-Cover-0.000020-TRIAL,2021-04-21T20:53:51,EXODIST,backpan,developer,0.000020,,Test2-Plugin-Cover,"Fast and Minimal file coverage info."
Mojolicious-Plugin-Authentication-1.36,2021-04-21T20:25:48,JJATRIA,backpan,released,1.36,,Mojolicious-Plugin-Authentication,"A plugin to make authentication a bit easier"
Test2-Plugin-Cover-0.000019,2021-04-21T18:28:09,EXODIST,backpan,released,0.000019,,Test2-Plugin-Cover,"Fast and Minimal file coverage info."
FLAT-1.0.2,2021-04-21T16:47:39,ESTRABD,cpan,released,1.0.2,,FLAT,"Formal Language & Automata Toolkit"
Config-Model-TkUI-1.374,2021-04-21T16:47:28,DDUMONT,cpan,released,1.374,,Config-Model-TkUI,"a GUI to edit configuration data with Config::Model framework"
FLAT-1.0.1,2021-04-21T16:31:54,ESTRABD,cpan,released,1.0.1,,FLAT,"Formal Language & Automata Toolkit"
Syntax-Keyword-Match-0.03,2021-04-21T16:13:56,PEVANS,backpan,released,0.03,,Syntax-Keyword-Match,"a match/case syntax for perl"
Plack-Middleware-Statsd-v0.4.6,2021-04-21T15:52:11,RRWO,backpan,released,v0.4.6,,Plack-Middleware-Statsd,"send statistics to statsd"
Text-Minify-XS-v0.3.8,2021-04-21T15:48:07,RRWO,backpan,released,v0.3.8,,Text-Minify-XS,"Simple text minification"
Plack-Middleware-Security-Simple-v0.4.4,2021-04-21T15:46:40,RRWO,latest,released,v0.4.4,,Plack-Middleware-Security-Simple,"A simple security filter for Plack"
EAV-XS-0.5.6,2021-04-21T15:41:19,TVV,cpan,released,v0.5.6,,EAV-XS,"Email Address Validation Library"
FASTX-Reader-1.0.5,2021-04-21T14:37:49,PROCH,cpan,released,1.0.5,,FASTX-Reader,"A simple module to parse FASTA and FASTQ files, supporting compressed files and paired-ends."
LWP-UserAgent-Throttled-0.07.1,2021-04-21T14:32:29,NHORNE,cpan,released,v0.07.1,,LWP-UserAgent-Throttled,"Throttle requests to a site"
Module-ScanDeps-1.31,2021-04-21T14:17:01,RSCHUPP,latest,released,1.31,,Module-ScanDeps,"Recursively scan Perl code for dependencies"
LWP-UserAgent-Throttled-0.07,2021-04-21T12:34:36,NHORNE,backpan,released,0.07,,LWP-UserAgent-Throttled,"Throttle requests to a site"
Mojo-Reactor-Prima-1.01,2021-04-21T11:14:52,KARASIK,latest,released,1.01,,Mojo-Reactor-Prima,"Prima event loop backend for Mojo::Reactor"
Mojo-Reactor-Prima-1.00,2021-04-21T11:12:02,KARASIK,cpan,released,1.00,1,Mojo-Reactor-Prima,"Prima event loop backend for Mojo::Reactor"
Protocol-DBus-0.17_10,2021-04-21T10:21:20,FELIPE,cpan,developer,0.17_10,,Protocol-DBus,"D-Bus in pure Perl"
Function-Version-0.0001,2021-04-21T10:09:41,HOEKIT,cpan,released,0.0001,1,Function-Version,"Define and use different function versions"
Module-CoreList-5.20210420,2021-04-21T07:50:28,BINGOS,cpan,released,5.20210420,,Module-CoreList,"what modules shipped with versions of perl"
CPAN-Perl-Releases-5.20210420,2021-04-21T07:50:17,BINGOS,cpan,released,5.20210420,,CPAN-Perl-Releases,"Mapping Perl releases on CPAN to the location of the tarballs"
CGI-Tiny-0.003,2021-04-21T07:32:18,DBOOK,backpan,released,0.003,,CGI-Tiny,"Common Gateway Interface, with no frills"
FLAT-1.0.0,2021-04-21T07:07:53,ESTRABD,cpan,released,1.0.0,,FLAT,"Formal Language & Automata Toolkit"
SPVM-0.0944,2021-04-21T07:00:42,KIMOTO,backpan,released,0.0944,,SPVM,"Static Perl Virtual Machine. Fast Calculation, Fast Array Operation, and Easy C/C++ Binding."
CallBackery-0.36.1,2021-04-21T06:20:23,OETIKER,cpan,released,v0.36.1,,CallBackery,"CallBackery is a Mojolicious+Qoodoo Framework for building Web Applications"
Crypt-OpenSSL-X509-1.904,2021-04-21T06:01:10,JONASBN,cpan,released,1.813,,Crypt-OpenSSL-X509,"Perl extension to OpenSSL's X509 API."
Mojo-IOLoop-ReadWriteFork-1.02,2021-04-21T04:02:16,JHTHORSEN,latest,released,1.02,,Mojo-IOLoop-ReadWriteFork,"Fork a process and read/write from it"
App-ANSIColorUtils-0.010,2021-04-21T00:06:04,PERLANCAR,latest,released,0.010,,App-ANSIColorUtils,"Utilities related to ANSI color"
Crypt-OpenSSL-VerifyX509-0.11-TRIAL,2021-04-20T23:43:07,TIMLEGGE,backpan,developer,0.11,,Crypt-OpenSSL-VerifyX509,"simple certificate verification"
perl-5.33.9,2021-04-20T23:37:29,TODDR,cpan,developer,5.033009,,perl,"The Perl 5 language interpreter"
Util-Medley-0.059,2021-04-20T22:11:13,GRAVATTJ,cpan,released,0.059,,Util-Medley,"A collection of commonly used utilities."
Alien-OpenMP-0.002,2021-04-20T22:11:02,ETJ,cpan,released,0.002,,Alien-OpenMP,"Encapsulate system info for OpenMP"
Test2-Harness-UI-0.000058,2021-04-20T21:16:26,EXODIST,backpan,released,0.000058,,Test2-Harness-UI,"Web interface for viewing and inspecting yath test logs"
Test2-Harness-UI-0.000057,2021-04-20T21:04:37,EXODIST,backpan,released,0.000057,,Test2-Harness-UI,"Web interface for viewing and inspecting yath test logs"
Test2-Harness-1.000047,2021-04-20T18:46:02,EXODIST,backpan,released,1.000047,,Test2-Harness,"A new and improved test harness with better Test2 integration."
namespace-autoclean-0.30-TRIAL,2021-04-20T17:52:49,ETHER,cpan,developer,0.30,,namespace-autoclean,"Keep imports out of your namespace"
Chart-Kaleido-0.010,2021-04-20T17:08:19,SLOYD,latest,released,0.010,,Chart-Kaleido,"Base class for Chart::Kaleido"
PDL-Stats-0.77,2021-04-20T16:48:46,ETJ,backpan,released,0.77,,PDL-Stats,"a collection of statistics modules in Perl Data Language, with a quick-start guide for non-PDL people."
FASTX-Reader-1.0.4,2021-04-20T16:30:42,PROCH,cpan,released,1.0.4,,FASTX-Reader,"A simple module to parse FASTA and FASTQ files, supporting compressed files and paired-ends."
Test2-Harness-1.000045,2021-04-20T16:18:05,EXODIST,backpan,released,1.000045,,Test2-Harness,"A new and improved test harness with better Test2 integration."
Archive-BagIt-0.073-TRIAL,2021-04-20T15:29:41,ART,cpan,developer,0.073,,Archive-BagIt,"The main module to handle bags."
Mail-Pyzor-0.06,2021-04-20T14:54:49,FELIPE,latest,released,0.06,,Mail-Pyzor,"Pyzor spam filtering in Perl"
RT-Extension-RepeatTicket-2.00,2021-04-20T14:50:43,BPS,latest,released,2.00,,RT-Extension-RepeatTicket,"Repeat tickets based on schedule"
Test-Vars-0.015,2021-04-20T13:53:39,GFUJI,latest,released,0.015,,Test-Vars,"Detects unused variables in perl modules"
Protocol-DBus-0.17_09,2021-04-20T13:18:05,FELIPE,cpan,developer,0.17_09,,Protocol-DBus,"D-Bus in pure Perl"
Perl-Oberon-0.1.3,2021-04-20T10:15:47,KOBOLDWIZ,latest,released,v0.1.3,1,Perl-Oberon,"an Oberon compiler system written in Perl 5"
API-INSEE-Sirene-4.03,2021-04-20T09:36:24,CPANLNCSA,backpan,released,4.03,,API-INSEE-Sirene,"An interface for the Sirene API of INSEE"
CallBackery-0.36.0,2021-04-20T07:41:49,OETIKER,cpan,released,v0.36.0,,CallBackery,"CallBackery is a Mojolicious+Qoodoo Framework for building Web Applications"
ArrayDataRoles-Standard-0.002,2021-04-20T04:22:55,PERLANCAR,backpan,released,0.002,,ArrayDataRoles-Standard,"Standard set of roles for ArrayData"
Role-TinyCommons-Collection-0.003,2021-04-20T04:18:29,PERLANCAR,backpan,released,0.003,,Role-TinyCommons-Collection,"Roles related to collections"
Role-TinyCommons-Collection-0.002,2021-04-20T03:36:17,PERLANCAR,backpan,released,0.002,,Role-TinyCommons-Collection,"Roles related to collections"
ArrayData-0.2.0,2021-04-20T03:34:50,PERLANCAR,backpan,released,0.2.0,,ArrayData,"Specification for ArrayData::*, modules that contains array data"
Role-TinyCommons-Collection-0.001,2021-04-20T02:54:02,PERLANCAR,backpan,released,0.001,1,Role-TinyCommons-Collection,"Roles related to collections"
Mail-Pyzor-0.06_01,2021-04-20T02:19:44,FELIPE,cpan,developer,0.06_01,,Mail-Pyzor,"Pyzor spam filtering in Perl"
Data-MessagePack-Stream-1.05,2021-04-20T02:10:33,SYOHEX,latest,released,1.05,,Data-MessagePack-Stream,"yet another messagepack streaming deserializer"
StreamFinder-1.44,2021-04-20T01:54:20,TURNERJW,cpan,released,1.44,,StreamFinder,"Fetch actual raw streamable URLs from various radio-station, video & podcast websites."
Valiant-0.001006,2021-04-20T01:13:20,JJNAPIORK,cpan,released,0.001006,,Valiant,"Validation Library"
SPVM-0.0943,2021-04-20T01:09:21,KIMOTO,backpan,released,0.0943,,SPVM,"Static Perl Virtual Machine. Fast Calculation, Fast Array Operation, and Easy C/C++ Binding."
App-ANSIColorUtils-0.009,2021-04-20T00:05:57,PERLANCAR,backpan,released,0.009,,App-ANSIColorUtils,"Utilities related to ANSI color"
Crypto-Exchange-Binance-Spot-API-0.02,2021-04-19T22:04:34,MICVU,cpan,released,0.02,,Crypto-Exchange-Binance-Spot-API,"Crypto Exchange Binance Spot API"
Crypto-API-0.02,2021-04-19T21:57:58,MICVU,cpan,released,0.02,,Crypto-API,"Crypto API"
Protocol-DBus-0.17_08,2021-04-19T19:06:13,FELIPE,cpan,developer,0.17_08,,Protocol-DBus,"D-Bus in pure Perl"
Protocol-WebSocket-Fast-1.2.1,2021-04-19T17:10:02,SYBER,cpan,released,v1.2.1,,Protocol-WebSocket-Fast,"very fast WebSocket protocol implementation"
UniEvent-Socks-0.1.1,2021-04-19T17:09:43,SYBER,cpan,released,v0.1.1,,UniEvent-Socks,"Socks support for UniEvent's tcp handles."
URI-XS-2.1.2,2021-04-19T17:08:17,SYBER,cpan,released,v2.1.2,,URI-XS,"fast URI framework, compatible with classic URI.pm, with C++ interface"
Protocol-HTTP-1.1.1,2021-04-19T17:08:09,SYBER,cpan,released,v1.1.1,,Protocol-HTTP,"very fast HTTP protocol incremental parser and serializer"
Net-SockAddr-1.1.1,2021-04-19T17:06:42,SYBER,latest,released,v1.1.1,,Net-SockAddr,"Socket address OO-wrapper with Perl and C++ interface."
