Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
28-FEB-2013|AALI|EQUITY|1574745000|18450|31552500|13283226|11554600|25000|34064207|19509039|3555218|415000|3880004|117838794|4017324|25956247|27046688|25823422|2230500|67163397|10753235|69444|38574461|201634718
28-FEB-2013|ABBA|EQUITY|2755125000|77|36070000|577302071|4224458|0|394506437|0|67475243|100000|0|1079678209|0|0|0|284480000|221000|0|0|0|0|284701000
28-FEB-2013|ABDA|EQUITY|620806680|2450|43822|132122078|0|98|4453312|0|510058|150|0|137129518|0|95541676|0|134380679|400|48000|0|0|249740365|479711120
28-FEB-2013|ABMM|EQUITY|2753165000|3050|1925000|12087500|3560500|0|64686490|58209000|3353010|3136500|0|146958000|0|5899000|115000|76575000|792000|56557000|16000|0|318784000|458738000
28-FEB-2013|ACES|EQUITY|17150000000|730|359566000|71455909|69543500|0|724705530|170792500|63755850|0|100000|1459919289|30232000|913118273|152009190|718498400|89963000|2740913783|10071500|19986000|730288565|5405080711
28-FEB-2013|ADES|EQUITY|589896800|2775|20500|5103315|712500|778|28874934|7273500|71768|0|0|42057295|0|405000|0|1008464|542518613|543000|0|0|2341428|546816505
28-FEB-2013|ADFO|EQUITY|745543638|0|10000|117282620|0|5000|57767500|0|1156500|0|0|176221620|0|147319420|0|0|144146570|0|0|0|243009528|534475518
28-FEB-2013|ADHI|EQUITY|1801320000|2575|19494000|11754395|63380500|0|84616100|400475000|441665|8627000|75000|588863660|4780000|13104500|21435200|18806000|23113000|86199857|8952383|3872100|113503300|293766340
28-FEB-2013|ADMF|EQUITY|1000000000|9550|4391500|63100|10000|950000000|8429500|1125500|605400|0|0|964625000|0|24095000|0|8187500|115500|667500|212000|0|2047500|35325000
28-FEB-2013|ADMG|EQUITY|3889179559|355|2030000|1003715486|8456500|0|375925187|3440583|3100013|0|0|1396667769|3255500|11076000|8349014|29366000|7275500|41247500|8030500|901000|8306500|117807514
28-FEB-2013|ADRO|EQUITY|31985962000|1570|1036730500|16035398967|262015500|0|6013715812|575267615|57610372|13977000|100000|23994815766|100130127|1275966149|810788450|1248226422|174576798|1599847745|738959771|16806000|2025144772|7990446234
28-FEB-2013|AGRO|EQUITY|3618095578|150|0|2886894616|484199379|0|198407906|0|274500|125000|0|3569901401|0|0|0|251000|203000|0|100000|0|843000|1397000
28-FEB-2013|AHAP|EQUITY|500000000|185|306792512|31955342|0|0|64919983|0|92632|0|0|403760469|0|0|0|0|91149491|0|645841|0|103341|91898673
28-FEB-2013|AIMS|EQUITY|110000000|245|0|57650000|0|0|37002000|0|271500|0|0|94923500|0|0|0|500|1000|0|0|0|15000000|15001500
28-FEB-2013|AISA|EQUITY|2926000000|1300|27847500|1188735600|16952000|0|465437144|58672500|18197969|12500|75000|1775930213|4738000|79012000|3275500|205068168|53834000|352903665|45060404|0|405547050|1149438787
28-FEB-2013|AKKU|EQUITY|230000000|78|0|0|0|0|32558000|0|73500|0|0|32631500|0|195289000|0|0|79500|0|2000000|0|0|197368500
28-FEB-2013|AKPI|EQUITY|680000000|780|0|96909827|0|0|10794255|17500|29555|0|0|107751137|0|0|34|100911464|1104|0|18000|0|96469840|197400442
28-FEB-2013|AKRA|EQUITY|3851443500|4475|68101500|361806497|27027500|0|73370425|73808411|353400|1641000|50000|606158733|3720000|92530900|80510400|91147599|155141500|534051212|20721023|273700|324858613|1302954947
28-FEB-2013|AKSI|EQUITY|720000000|80|0|555019500|0|0|26236500|0|0|0|0|581256000|0|0|0|0|0|0|0|0|138744000|138744000
28-FEB-2013|ALDI|EQUITY|398260000|0|0|125500|0|100000|170663000|0|2618000|0|0|173506500|0|0|0|0|105000|0|43500|0|80000|228500
28-FEB-2013|ALDO|EQUITY|550000000|550|0|321230769|725000|0|206514231|0|0|0|0|528470000|0|21000000|0|0|30000|0|0|0|500000|21530000
28-FEB-2013|ALKA|EQUITY|101533011|550|0|2204250|0|0|1484620|0|11840|0|0|3700710|0|0|0|67500|105000|0|0|0|2089400|2261900
28-FEB-2013|ALMI|EQUITY|308000000|650|0|8600000|0|0|41086000|0|862500|0|0|50548500|0|0|0|35000|506000|0|50500|0|26500|618000
28-FEB-2013|ALTO|EQUITY|1550000000|415|0|1383250000|0|0|51363000|1000000|1500|0|0|1435614500|0|0|0|0|551000|0|583000|0|0|1134000
28-FEB-2013|AMAG|EQUITY|2873797715|305|548293693|58334278|422868000|388000000|392926247|1686000|1499|0|0|1812109717|0|36884499|0|361470499|5690000|247966500|30260500|0|8347000|690618998
28-FEB-2013|AMFG|EQUITY|434000000|8050|5076500|9099565|151500|0|8607000|13284000|110371|142500|0|36471436|0|1510500|305500|5246000|99000|9599624|547303|34000|13097137|30439064
28-FEB-2013|AMRT|EQUITY|3774954700|6500|19778000|2165950830|493500|0|70091000|32583000|3935|0|0|2288900265|2947500|24720978|1399379|585345584|23000|184037500|79141794|0|608438700|1486054435
28-FEB-2013|ANTM|EQUITY|9538459750|1290|450388000|243567490|173199000|250|1209346474|115189000|26448913|14451375|180000|2232770502|20069000|42008275|111314871|129905584|16547250|457844939|92278633|563500|167311071|1037843123
28-FEB-2013|APEX|EQUITY|2659850000|0|0|84142614|0|0|182887586|0|3000|0|0|267033200|0|119869685|0|0|15000|21865285|29000|0|2207802362|2349581332
28-FEB-2013|APIC|EQUITY|2940498750|197|0|2098527533|0|0|827017067|11903675|49025|250000|0|2937747300|0|0|0|1375000|928450|0|273000|0|175000|2751450
28-FEB-2013|APLI|EQUITY|1500000000|89|0|218748500|0|0|279388152|0|166500|0|0|498303152|0|399899848|0|0|70000|0|1626000|0|0|401595848
28-FEB-2013|APLN|EQUITY|20500900000|455|575539000|106691029|189092000|0|931493000|863098500|111306700|20408500|0|2797628729|32319500|165942000|422867500|344969500|45039500|2139631596|17580000|0|184921675|3353271271
28-FEB-2013|APOL|EQUITY|8670479000|50|0|917040735|1950000|0|430776500|0|249000|762500|0|1350778735|0|1220500|0|651032000|7399000|0|31964025|0|36459500|728075025
28-FEB-2013|ARGO|EQUITY|335557450|1000|45000|29192334|0|0|2347300|0|2311180|0|0|33895814|0|280|0|100000|11250|0|272500|0|522220|906250
28-FEB-2013|ARII|EQUITY|3000000000|1250|57559500|690570000|439500|0|325046500|3471000|0|1524000|0|1078610500|0|700000|0|471143500|111000000|0|271000|0|176000000|759114500
