Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
29-SEP-2017|AALI|EQUITY|1924688333|14875|78309407|10730776|55545054|49700|35875330|41106408|503036|1733686|4819427|228672824|2367154|6746869|21761745|17709970|17684440|61069463|13771016|0|21006012|162116669
29-SEP-2017|ABBA|EQUITY|2755125000|50|82199700|1416424465|0|0|776769851|10533200|10720243|0|0|2296647459|0|0|0|282886300|201100|0|39700|0|0|283127100
29-SEP-2017|ABDA|EQUITY|620806680|6900|43822|47304145|0|98|47968998|0|7562|881084|0|96205709|70317086|355841069|0|97400000|400|0|0|0|0|523558555
29-SEP-2017|ABMM|EQUITY|2753165000|2350|3925500|7711500|1600|0|40289043|6726800|3064157|400000|0|62118600|0|25458800|0|60247300|651500|296331000|4500|0|160884300|543577400
29-SEP-2017|ACES|EQUITY|17150000000|1215|238976927|133022800|40236895|0|156533971|374243078|131300|852700|760700|944758371|30961600|376851165|172713943|593604274|772200|3143707900|189428994|8424866|1403776687|5920241629
29-SEP-2017|ACST|EQUITY|700000000|2960|2229700|481788400|6194240|0|17758016|33878980|50424|1048600|168400|543116760|0|26695720|10650600|21007460|10673320|30814180|5194900|7838400|44008660|156883240
29-SEP-2017|ADES|EQUITY|589896800|980|108000|1032900|445000|350|30692049|29600|411|25000|0|32333310|0|540310713|0|13288721|616300|883900|250000|0|1191428|556541062
29-SEP-2017|ADFO|EQUITY|745543638|0|10000|116529120|0|0|58817000|0|889000|0|0|176245120|0|147319420|0|46500|144076570|0|0|0|243009528|534452018
29-SEP-2017|ADHI|EQUITY|3560849376|2000|244927239|26203766|103510135|5000|459548125|333048869|11479766|17841902|820700|1197385502|1395632|66619317|45144060|41886168|3696621|217248899|60097070|10100|111309383|547407250
29-SEP-2017|ADMF|EQUITY|1000000000|7250|4366800|445000|0|920700000|21630800|22824100|71500|0|0|970038200|0|0|49500|14668300|485800|10572600|143700|0|3991900|29911800
29-SEP-2017|ADMG|EQUITY|3889179559|169|1030000|994658500|3300500|0|393377287|3440583|450013|0|0|1396256883|0|3004700|54708882|35812018|1461000|7513500|8185600|214300|7337900|118237900
29-SEP-2017|ADRO|EQUITY|31985962000|1825|1163399300|15296382843|646118800|0|5745616777|805447489|10725775|18473500|919900|23687084384|119829512|1706408962|1014728509|1114229443|27508685|1762088073|610715908|13295200|1930073324|8298877616
29-SEP-2017|AGII|EQUITY|3066660000|655|8731700|20944300|23409100|0|56229100|7779300|1500000|481300|0|119074800|695400|213251500|0|122145682|110200|224975500|46379200|74617300|118743418|800918200
29-SEP-2017|AGRO|EQUITY|17910434686|615|269445600|15572899694|927404997|0|851872659|46614298|14290505|26557193|1941600|17711026546|0|23234|0|13635196|1089712|0|496012|0|6184206|21428360
29-SEP-2017|AGRS|EQUITY|5256176644|252|0|6086800|0|0|232697875|1537900|0|0|0|240322575|0|149795000|0|0|100000|0|444061000|0|65723500|659679500
29-SEP-2017|AHAP|EQUITY|840000000|161|522040695|52901987|0|0|165918125|190300|44082|0|0|741095189|0|0|0|60014549|33797722|0|751682|0|0|94563953
29-SEP-2017|AIMS|EQUITY|220000000|137|0|169964000|0|0|49865600|0|18000|0|0|219847600|0|0|0|0|2000|0|400|0|0|2400
29-SEP-2017|AISA|EQUITY|3218600000|930|35971400|1072878656|5076500|0|224084520|9551000|6547046|2068200|0|1356177322|2799400|1134917485|44648467|66637345|6182600|377181079|62571723|552400|166304179|1861794678
29-SEP-2017|AKKU|EQUITY|6449463636|52|0|5711137700|0|0|442727336|0|73199300|0|0|6227064336|0|196089000|0|0|7400|0|2040000|0|24262900|222399300
29-SEP-2017|AKPI|EQUITY|680000000|915|0|102749179|0|2|7930012|17500|27455|0|0|110724148|0|16560000|34|22324477|503|0|43700|0|79253573|118182287
29-SEP-2017|AKRA|EQUITY|4000142270|7100|94746350|418637100|8516300|0|54198718|71532578|1476055|1082700|0|650189801|4273425|85207936|110131723|113262027|1975600|706294065|97917169|476500|288088204|1407626649
