Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
31-MAY-2021|AALI|EQUITY|1924688333|8825|114938014|11274445|19468622|49700|100544313|42198053|1133895|2154998|4956327|296718367|1403910|3855240|7316838|13323164|1423464|32725069|26900419|208822|6914300|94071226
31-MAY-2021|ABBA|EQUITY|2755125000|246|0|1692656565|0|0|566614547|20321700|201243|0|0|2279794055|0|2120900|0|14969700|1800|0|1900|0|0|17094300
31-MAY-2021|ABDA|EQUITY|620806680|7050|21885|47538682|0|98|47919272|0|7500|739884|0|96227321|0|426136555|0|97403500|400|0|0|0|62|523540517
31-MAY-2021|ABMM|EQUITY|2753165000|825|2677000|6965900|1600|0|50690300|4631000|269800|0|0|65235600|0|57405300|0|320433900|406600|10351700|0|0|151862900|540460400
31-MAY-2021|ACES|EQUITY|17150000000|1495|328564522|99277100|20041945|0|272974411|268649856|181116|200000|268700|990157650|21176900|715615629|1246731977|511051505|1561100|2235817184|196662025|4720799|941505231|5874842350
31-MAY-2021|ACST|EQUITY|6425160000|238|0|4944707735|11525238|0|1207929697|63200000|1168|10000|0|6227373838|0|122148920|0|18062804|6139635|432300|7913043|0|43089460|197786162
31-MAY-2021|ADES|EQUITY|589896800|2000|62000|119200|58500|350|32404677|0|411|25000|0|32670138|0|540501713|0|15247521|205000|0|250000|0|0|556204234
31-MAY-2021|ADHI|EQUITY|3560849376|975|168054237|30526966|139961084|0|827793689|333819374|5319609|21487351|565700|1527528010|0|9907465|45003544|18013679|3190571|38553297|36426946|0|66169240|217264742
31-MAY-2021|ADMF|EQUITY|1000000000|8025|4366800|1056900|0|920700000|37667400|15549300|61|0|0|979340461|0|321131|272596|10245231|473600|769266|4251100|28500|4198115|20559539
31-MAY-2021|ADMG|EQUITY|3889179559|161|1030000|994634100|2757200|0|479159087|83|450027|0|0|1478030497|0|1644600|0|23562747|2565000|0|8691896|0|43|36464286
31-MAY-2021|ADRO|EQUITY|31985962000|1190|1726891719|15719303870|183725900|0|7559532102|1307549761|113832676|50613800|2290210|26663740038|63395435|968996414|719521468|547762264|20954072|1376286820|336654149|41895800|1246755540|5322221962
31-MAY-2021|AGAR|EQUITY|1000000000|430|0|799057800|0|0|200919800|0|0|0|0|999977600|0|200|0|0|22200|0|0|0|0|22400
31-MAY-2021|AGII|EQUITY|3066660000|1090|141800|1389230657|0|0|411790500|1000000|14760|0|0|1802177717|0|700|0|94376700|767900|0|102272800|0|34200000|231618100
31-MAY-2021|AGRO|EQUITY|21592666681|920|109299100|31632744|1054379403|18526789176|1322949009|220348598|9356536|81282084|815071|21356851721|0|174934|0|52796836|2867112|4534900|2492340|0|96758572|159624694
31-MAY-2021|AGRS|EQUITY|11226007038|484|0|207618203|0|20158930|49834577|0|96|0|834781|278446587|0|382862|0|0|1447291|0|18900|0|6828064340|6829913393
31-MAY-2021|AHAP|EQUITY|2940000000|66|1827142432|203144081|0|0|506537360|0|4050|0|0|2536827923|147816500|0|0|70439721|180471602|0|103341|0|55|398831219
31-MAY-2021|AIMS|EQUITY|220000000|446|0|170441890|0|0|49387610|0|18000|0|0|219847500|0|0|0|100|2000|0|400|0|0|2500
31-MAY-2021|AISA|EQUITY|9311800000|236|770100|6294077286|6864500|0|1620360289|7688900|4537982|102000|8804615|7943205672|250000|913640985|2641700|68978250|8802300|71023522|73394955|0|229234616|1367966328
31-MAY-2021|AKKU|EQUITY|6449463636|50|0|4788680000|0|0|1354414436|0|84017900|6700|0|6227119036|0|196254300|0|0|1050200|0|2040100|0|23000000|222344600
31-MAY-2021|AKPI|EQUITY|680000000|530|4000|213183673|0|2|28607871|17500|2122|0|0|241815168|0|0|34|1|61903|0|97500|0|10300|169738
31-MAY-2021|AKRA|EQUITY|4014694920|3240|91765202|540404600|27466900|0|201471611|260420837|12318867|1124900|946100|1135919017|1481372|42234085|210364533|82524446|8716100|334509321|48005732|375000|208239494|936450083
31-MAY-2021|AKSI|EQUITY|720000000|625|0|3755444|0|0|53782756|0|0|0|0|57538200|0|0|0|0|0|0|300|0|0|300
31-MAY-2021|ALDO|EQUITY|1100000000|895|0|871634069|0|0|227158631|0|100|0|0|1098792800|0|0|0|700700|500|0|0|0|506000|1207200
31-MAY-2021|ALKA|EQUITY|507665055|242|0|11021250|0|77500|23815405|0|46200|0|0|34960355|0|0|0|260000|2882523|0|3700|0|0|3146223
31-MAY-2021|ALMI|EQUITY|616000000|240|0|96601840|0|0|49092100|0|303000|0|0|145996940|0|17000|0|32942200|368800|0|177800|0|0|33505800
31-MAY-2021|ALTO|EQUITY|2191870558|360|0|1435985919|0|0|394878918|12688300|339284421|0|0|2182837558|0|50000|0|7560000|36000|0|1135500|0|0|8781500
31-MAY-2021|AMAG|EQUITY|5001552516|296|0|3648000|185066933|388000000|56154696|0|23887500|0|0|656757129|0|45830000|0|4788300|7785200|2066800|68985800|0|25796200|155252300
31-MAY-2021|AMAN|EQUITY|3873500000|286|0|0|0|0|584999800|0|0|0|0|584999800|0|0|0|0|0|0|200|0|0|200
31-MAY-2021|AMAR|EQUITY|8035100000|262|0|6067500|0|0|231443700|0|0|0|0|237511200|0|0|0|6737771000|434800|0|979032000|0|0|7717237800
31-MAY-2021|AMFG|EQUITY|434000000|4400|23500|14225482|94500|0|25565400|1392400|73776|0|0|41375058|0|22139200|0|1016300|405700|7513700|12075459|0|241083|43391442
31-MAY-2021|AMIN|EQUITY|1080000000|196|0|20688800|0|0|101646100|0|29783800|0|0|152118700|0|17438300|0|0|68464500|0|192800|0|1785700|87881300
31-MAY-2021|AMOR|EQUITY|1111111200|3980|21324500|173264500|0|0|224450000|180000|0|0|0|419219000|0|0|0|21630127|511400|2040300|179000|41800|429573|24832200
