Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
29-JUL-2011|AALI|EQUITY|1574745000|23500|30397500|17649835|10463600|25000|34127469|22728200|1678733|549000|3882504|121501841|3164124|33344642|17099727|23947579|2028000|84316174|8533261|55444|22654520|195143471
29-JUL-2011|ABBA|EQUITY|2755125000|157|0|806638143|4224458|0|201008341|0|67478243|0|0|1079349185|0|0|0|0|550000|0|0|0|284480000|285030000
29-JUL-2011|ABDA|EQUITY|620806680|760|45322|168487742|0|98|27699976|0|1041618|150|0|197274906|0|6936340|0|234962522|7763525|0|0|0|169901849|419564236
29-JUL-2011|ACES|EQUITY|1715000000|3450|4392000|6125370|5867500|0|66398000|56847000|8044|0|0|139637914|20500|224441950|47106255|68530937|33313000|128042944|255000|0|20805500|522516086
29-JUL-2011|ADES|EQUITY|589896800|1560|420500|3540841|1935000|778|27641336|0|79255|0|0|33617710|0|205000|0|11296549|542563113|0|0|0|1191428|555256090
29-JUL-2011|ADFO|EQUITY|745543638|0|10000|118475120|0|5000|57744500|0|466500|0|0|176701120|0|147319420|0|0|144076570|0|0|0|243009528|534405518
29-JUL-2011|ADHI|EQUITY|1801320000|710|19791500|53204735|100831500|0|233756000|111224000|855765|7437500|0|527101000|0|18294383|16630000|119993000|38681000|97000617|2913500|5685500|56331000|355529000
29-JUL-2011|ADMF|EQUITY|1000000000|13600|6510500|70600|40500|950000000|8577000|797000|136900|0|0|966132500|0|23981500|0|5916000|742500|659000|202000|0|2366500|33867500
29-JUL-2011|ADMG|EQUITY|3889179559|850|2030000|1170939917|1022500|0|389069187|35247083|3454513|0|0|1601763200|0|2136500|855000|26138000|10428500|18742000|3686500|597000|7441000|70024500
29-JUL-2011|ADRO|EQUITY|31985962000|2650|568485000|15475617233|105400000|0|5599871936|300979500|27314836|10473000|12500|22088154005|126830527|2951877685|567558861|1376645258|347866356|2787401424|897239515|5249500|820488869|9881157995
29-JUL-2011|AGRO|EQUITY|3618095578|178|4085000|2888169116|482999379|0|194981906|0|34000|125000|0|3570394401|0|0|0|200000|203000|0|400000|0|101000|904000
29-JUL-2011|AHAP|EQUITY|500000000|194|306792512|26978615|0|0|64830544|0|89038|0|0|398690709|0|0|0|0|72373097|0|645841|0|23949495|96968433
29-JUL-2011|AIMS|EQUITY|110000000|175|0|53228500|0|0|41682000|0|13000|0|0|94923500|0|0|0|0|1500|0|0|0|15000000|15001500
29-JUL-2011|AISA|EQUITY|1672000000|760|0|338638500|50000|0|375878447|5233500|79201692|0|0|799002139|0|283849691|594000|185928609|1562500|9697722|2521839|0|388209500|872363861
29-JUL-2011|AKKU|EQUITY|230000000|210|0|0|0|0|8521500|0|73500|0|0|8595000|0|0|0|0|218500000|0|2750000|0|155000|221405000
29-JUL-2011|AKPI|EQUITY|680000000|2425|0|84904596|0|0|8167654|0|1887|0|0|93074137|0|73032133|34|23038081|6639354|0|18000|0|97349840|200077442
29-JUL-2011|AKRA|EQUITY|3821543500|3050|68810000|386150940|16539000|0|127101700|59042100|2239200|0|2500|659885440|3283000|153713197|129257162|266753134|16931500|540468345|76087200|630000|29738702|1216862240
29-JUL-2011|AKSI|EQUITY|720000000|100|0|555242500|0|0|26013500|0|0|0|0|581256000|0|0|0|0|0|0|0|0|138744000|138744000
29-JUL-2011|ALDI|EQUITY|398260000|0|0|32798000|0|100000|139809500|0|2543000|0|0|175250500|0|0|0|0|105000|0|43500|0|80000|228500
29-JUL-2011|ALDO|EQUITY|550000000|305|0|6805500|0|0|140755500|0|2439000|0|0|150000000|0|0|0|0|0|0|0|0|0|0
29-JUL-2011|ALFA|EQUITY|468000000|2400|0|467500450|0|0|392550|0|19500|500|0|467913000|0|0|0|4500|33000|0|0|0|0|37500
29-JUL-2011|ALKA|EQUITY|101533011|550|0|2210680|0|0|1482910|0|5990|0|0|3699580|0|0|0|15500|2237800|0|0|0|8930|2262230
